pmid,oddpub_category,text_source,label,access,data_location,accession_or_link,evidence_quote,rationale
38796572,,mineru_md,false_negative,open,figshare,https://doi.org/10.6084/m9.figshare.25846111; https://doi.org/10.6084/m9.figshare.25846114,"42. Cheng, C. Data for 'The Emissions of U.S. Freight Shipping Routes from 2018 to 2022'. figshare https://doi.org/10.6084/m9.fgshare.25846111 (2024). 43. Cheng, C. Data for 'The Overall Carbon Transfer of U.S. Freight Ships from 2018 to 2022'. figshare https://doi.org/10.6084/m9.fgshare.25846114 (2024).","The authors deposited their own newly computed emissions/transfer datasets (described in the Data Records section) on figshare with resolvable DOIs, which is an open, non-gated repository, satisfying all three open-data criteria even though the detector missed it (likely because only the underlying code was flagged as ""available subject to authors' permission"" while the data itself is openly deposited)."
38811583,,mineru_md,non_open_data,none,,,"Here, we introduce the Open Data, Open Code, and Open Infrastructure (O3) Guidelines for the creation and maintenance of curated resources...","This is a commentary/guidelines article (the O3 Guidelines) with no newly generated dataset produced or deposited by the authors; it only cites third-party resources (Bioregistry, Zenodo, GitHub, etc.) as illustrative examples, so there is no data availability claim to evaluate."
38834583,github,mineru_md,false_negative,open,UK NERC Centre for Environmental Data Analysis (CEDA),https://doi.org/10.5285/9c41e3aa67024bbdad796290a861e968,"The data is available in the National Centre of Environmental Data under the Open Government Licence 3.0–CEDA22... Lizana, J. et al. Large ensemble of global mean temperatures: 6-hourly HadAM4 model run data using the Climateprediction.net platform. NERC EDS Centre for Environmental Data Analysis https://doi.org/10.5285/9c41e3aa67024bbdad796290a861e968 (2023).","This is a data descriptor whose entire purpose is the newly generated 700-member climate simulation ensemble, deposited in the CEDA repository with a DOI and openly licensed (Open Government Licence 3.0), satisfying all three open-data criteria."
38834588,,mineru_md,false_negative,open,Figshare,https://doi.org/10.6084/m9.figshare.25102847 (v1),"The dataset is obtained from https://doi.org/10.6084/m9.fgshare.2510284733... Liu, Z. et al. A dataset describing chip parameters for rock breaking by chisel pick under deep-sea hydrostatic pressure. Figshare https://doi.org/10.6084/m9.fgshare.25102847.v1 (2024).","The authors deposited their own newly generated experimental chip-parameter dataset in Figshare with a resolvable DOI under an open CC-BY license, meeting all three open-data criteria, so the detector's negative call is a false negative."
38834597,github,mineru_md,false_negative,open,Figshare,https://doi.org/10.6084/m9.figshare.24580669.v2,"The HRAlit database SQL file and all tables in CSV format are at Figshare21... Kong, Y. X. & Börner, K. Human Reference Atlas Literature (HRAlit) Database. Figshare https://doi.org/10.6084/m9.figshare.24580669.v2 (2023).","The authors constructed/compiled the HRAlit database (22 tables, ~21 million records) as a new integrated data product and deposited the SQL file and all CSV tables at Figshare with a DOI, explicitly stated to be openly accessible under a CC-BY 4.0 license with no login/access restriction, so this is a genuine open data deposit missed by the detector."
38839790,github,mineru_md,false_negative,open,Gene Expression Omnibus (GEO),"GSE246612 (samples GSM7872696, GSM7872697; SRA runs SRR26591148, SRR26591149)","""Te sequencing raw data and scRNA-seq data are available on Gene Expression Omnibus (GEO). GSE accession: GSE246612 with sample GSM7872696 and GSM7872697 for rep1 and rep2... raw sequencing data fles: SRR26591148 (for rep1), SRR26591149 (for rep2): the raw sequencing fles with FASTQ format available in SRA run selector""","The authors deposited newly generated scRNA-seq FASTQ and processed expression matrix data in GEO under an accession (GSE246612) that is openly accessible, meeting all three open-data criteria, so the detector's negative call is a false negative."
38844496,"supplement, unknown/misspecified source",mineru_md,false_negative,open,figshare,https://doi.org/10.6084/m9.figshare.c.6946581,"The CLEMD dataset can be freely accessed and downloaded from the figshare46 ... 46. Omar Al-Khadher, A. et al. Clemd, a circuit-level electrical measurements data set for electrical energy management. figshare https://doi.org/10.6084/m9.figshare.c.6946581 (2024).","The authors deposited their own newly collected 40-day circuit-level electrical measurement dataset (CLEMD) in figshare with a DOI, and the text explicitly states it can be freely accessed and downloaded, satisfying all three open-data criteria."
38844775,github,mineru_md,false_negative,open,MSD-LIVE Data Repository,https://doi.org/10.57931/2004664; https://doi.org/10.57931/2001072; https://doi.org/10.57931/2006303; https://doi.org/10.57931/2001052,Data https://doi.org/10.57931/2004664 Available from: msdlive.org ... Database size: 357.1 MB uncompressed Data https://doi.org/10.57931/2341234 Available from: msdlive.org ... Data: https://doi.org/10.57931/2325001 Available from: msdlive.org,"This Scientific Data descriptor deposits the authors' newly produced harmonized water-rights database, cumulative water-rights curves, and WMA shapefiles (built from 11 states' raw records via original QC/harmonization work) at the MSD-LIVE repository under four distinct DOIs, openly licensed CC-BY-4.0, making this a clear detector false negative."
38849366,,mineru_md,false_negative,open,NERC EDS UK Polar Data Centre,https://doi.org/10.5285/76534D05-BA4E-47B7-9685-0A8C88404EF2,"All data records (in addition to information regarding data structure, file names, and folder structure) listed in this section are available at the Polar Data Centre... Williams, T. J. et al. High-resolution three-dimensional images of deep-sea bamboo corals Acanella arbuscula and Keratoisis sp. collected in the Baffin Bay and Davis Strait during the CCGS Amundsen expedition in 2021 (Version 1.0) NERC EDS UK Polar Data Centre. https://doi.org/10.5285/76534D05-BA4E-47B7-9685-0A8C88404EF2 (2023).","The authors deposited the newly generated micro-CT TIFF image stacks (the core described dataset) in the NERC EDS UK Polar Data Centre with a resolvable DOI and openly accessible download instructions, meeting all three open-data criteria despite the detector's negative call; only a secondary raw calibration dataset is noted as request-only."
38849391,"supplement, unknown/misspecified source",mineru_md,false_negative,open,Science Data Bank,https://doi.org/10.57760/sciencedb.13651,The dataset associated with this article is available on the repository Science Data Bank29 (https://doi.org/10.57760/sciencedb.13651). Te dataset is openly accessible and can be downloaded for further analysis and research purposes.,"The authors deposited newly generated experimental data (flow, pressure, temperature, water level, void fraction measurements, video, photos) in the Science Data Bank repository with a resolvable DOI and explicitly state it is openly accessible for download, satisfying all three open-data criteria."
38866772,unknown/misspecified source,mineru_md,false_negative,open,dat@UBFC repository (Université Bourgogne Franche-Comté institutional data repository),https://doi.org/10.25666/DATAUBFC-2024-03-15,"""each survey of the both oceanographic campaigns conducted at Crozet (HA04-Crozet-2021 and HA04-Crozet-2022) has been individually deposited and is accessible on the dat@UBFC repository (https://doi.org/10.25666/DATAUBFC-2024-03-15)""","The authors deposited their newly generated video-imagery and derived faunal/algal abundance datasets in the dat@UBFC institutional repository with a resolvable DOI, described as accessible ""to facilitate data download,"" meeting all three open-data criteria that the detector missed."
38866799,,mineru_md,false_negative,open,GESIS Data Archive for the Social Sciences,https://doi.org/10.7802/2652,"""Te SDCCP data are publicly available as a dataset in Stata format (.dta) and in CSV format (.csv) at the GESIS Data Archive for the Social Sciences27. Te data download includes the dataset and the supporting documentation (e.g., coding scheme).""","The authors deposited their newly generated SDCCP survey-design metadata (717 surveys) at the GESIS Data Archive with a resolvable DOI (10.7802/2652), and describe it as publicly available/downloadable, satisfying deposit + accession + open access."
38866820,unknown/misspecified source,mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.10396451,"GLAMOUR dataset can be accessed at Li et al. 35 ... 35. Li, R. & Sun, T. Global building morphology dataset for urban climate modelling. Zenodo https://doi.org/10.5281/zenodo.10396451 (2023).","The authors deposited their newly generated GLAMOUR building-morphology dataset (derived via their own deep-learning pipeline from satellite imagery) in Zenodo with a resolvable DOI under a CC-BY-4.0 open license, satisfying all three open-data criteria even though the detector scored it negative, likely because the accession is given via a numbered reference citation rather than an explicit ""Data Availability"" statement."
38866856,"upon request, unknown/misspecified source",mineru_md,non_open_data,upon_request_or_restricted,"Fox Insight Data Exploration Network (Fox DEN), hosted at USC Laboratory of Neuro Imaging (LONI)",https://doi.org/10.25549/bxya-6133,"""To access Fox Insight data through the Fox DEN tool, researchers are asked to complete and e-sign a data use agreement (DUA)... Tere are two sets of data use agreements; the frst (Tier 1) allows researchers to access responses from routine longitudinal assessments, one-time questionnaires, and 17 pre-selected Parkinson's disease-related genetic variants. Separately, the second (Tier 2) data use agreement allows researchers, with institutional review, to request access to all SNPs and microbiome","Although the dataset has a DOI and is housed in a named repository, every tier of access (even the least restrictive) requires signing a Data Use Agreement, meaning the data are gated/controlled-access rather than openly accessible, which is an explicit non-open-data case per the detector's definition."
